poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,politician,politician_id,yes,no,alternate_answers
228103d2-efe9-4b80-b6c9-33658ea9db7a,92215ea1-dfa7-4284-a40b-477b73739ee6,The New York Times/Siena University,,,The New York Times/Siena University,448,The New York Times/Siena College,,,Text-to-Web/Live Phone,,US,1/12/26,1/17/26,,,,cd9d5eb7-6375-42bb-af53-3521d72e0de5,1625,rv,,rv,,1/22/26 1:47,,https://www.nytimes.com/interactive/2026/01/22/polls/times-siena-national-poll-crosstabs.html,,,,,,,Donald Trump,,40.39,56.26,3.35
285bbbea-5fed-4c92-8959-38b9461405e1,ae3b5ee9-8be5-4f3b-b117-6abf33720e63,American Research Group,,,American Research Group,9,American Research Group,,,Live Phone,,US,1/16/26,1/20/26,,,,4a58bec0-2c12-49c7-ae00-9ed32257751a,,rv,,rv,,1/21/26 8:55,,https://americanresearchgroup.com/economy/,,,,,,,Donald Trump,,35,63,
285bbbea-5fed-4c92-8959-38b9461405e1,ae3b5ee9-8be5-4f3b-b117-6abf33720e63,American Research Group,,,American Research Group,9,American Research Group,,,Live Phone,,US,1/16/26,1/20/26,,,,6a915184-9e19-4587-a766-d16aec09dfc1,1100,a,,a,,1/21/26 8:55,,https://americanresearchgroup.com/economy/,,,,,,,Donald Trump,,35,63,2
4b34263e-6bd9-49e0-9cc5-e8cf71b4a953,d64047d4-d15f-4b8d-8d37-714001c5f4f5,Verasight,3b7bcad0-2c0d-43e6-a3fb-2f2c7a55b5bb,Strength In Numbers,Verasight,774,,,,,,US,1/14/26,1/20/26,,,,65e395a1-e82c-451d-9e52-51cf3a3399c5,1532,a,,a,,1/21/26 8:25,,https://www.gelliottmorris.com/p/new-poll-trump-slips-on-immigration,,,,,,,Donald Trump,,40,58,2
39054aa9-c38d-47ca-987e-90758da03e52,59ef5d62-c6ba-41a3-b2cd-24b8543e62b9,YouGov,,,YouGov,391,YouGov,,,Nonprobability Panel,,US,1/16/26,1/18/26,,,,dbd3e2e5-5f9a-4bdb-bcb5-665d6c789b47,1094,a,,a,,1/20/26 15:33,,https://d3nkl3psvxxpe9.cloudfront.net/documents/Evaluations_of_Trump_s_Presidency_poll_results.pdf,,,,,,,Donald Trump,,39,57,4
ee7c2d42-5d0e-41f1-830c-4fe6cfa0b555,59ef5d62-c6ba-41a3-b2cd-24b8543e62b9,YouGov,146144a2-08d6-4c6b-b912-f067ed647252,Economist,YouGov,391,YouGov,,,Nonprobability Panel,,US,1/16/26,1/19/26,,,,06142c7d-f8be-4b85-8740-b67f046df38f,1549,rv,,rv,,1/20/26 9:19,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_z9wtNZI.pdf,,,,,,,Donald Trump,,41,56,3
ee7c2d42-5d0e-41f1-830c-4fe6cfa0b555,59ef5d62-c6ba-41a3-b2cd-24b8543e62b9,YouGov,146144a2-08d6-4c6b-b912-f067ed647252,Economist,YouGov,391,YouGov,,,Nonprobability Panel,,US,1/16/26,1/19/26,,,,063b107c-a828-4e98-978b-4b10bf45eeec,1722,a,,a,,1/20/26 9:19,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_z9wtNZI.pdf,,,,,,,Donald Trump,,37,57,6
ac21ffa5-caf8-46ae-bff9-554924dd0d99,4bc528cc-f55c-4f8b-8c90-adfe09f46c76,Morning Consult,,,Morning Consult,218,Morning Consult,,,,,US,1/16/26,1/18/26,,,,67ec47df-037d-4a6b-b7f1-03daecf09c50,2201,rv,,rv,,1/20/26 8:23,,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,,,,,,,Donald Trump,,46,51,3
0ed0092d-d1e1-4fd9-9ab8-36ae2f80e67c,59ef5d62-c6ba-41a3-b2cd-24b8543e62b9,YouGov,ca805caf-4575-43dd-b894-c0de3467b2fb,CBS News,YouGov,391,YouGov,,,,,US,1/14/26,1/16/26,,,,80c6d0c2-967c-4ef5-8fd8-48f6d90313cf,2515,a,,a,,1/19/26 9:33,,https://www.cbsnews.com/news/ice-trump-greenland-trump-poll/,,,,,,,Donald Trump,,41,59,
a0b917c8-c8b4-4a93-8c62-1b38620caa87,af3519fb-170f-4fff-ab14-eb5275b8d837,Impact Research/National Research Inc.,fb984452-b72b-4bb3-af15-bd60a772b36a,Wall Street Journal,Impact Research/National Research Inc.,,,,,Text-to-Web/Live Phone,,US,1/8/26,1/13/26,,,,82ac0c9f-516e-45f3-9ae2-c8fe623173ef,1500,rv,,rv,,1/16/26 19:24,,https://www.wsj.com/politics/elections/trump-approval-rating-economy-poll-b3a62e57,,,,,,,Donald Trump,,45,54,1
4859c73f-f65d-4754-99a9-f666a2c308ad,ae31ea8f-0d54-476d-ab98-61b258a0a986,RMG Research,62ca8b2a-418d-46f9-8c64-1f4a14ba3a80,Napolitan News Service,RMG Research,555,RMG Research,,,,,US,1/7/26,1/14/26,,,,01fb27cb-7a13-435f-a5c4-bc0551c1d0d6,3000,rv,,rv,,1/16/26 8:41,,https://napolitannews.org/assets/pdfs/696a3bea74659-gcm26-0114-toplines-trump-job-approval.pdf,,,,,,,Donald Trump,,48,51,1
5f4589ba-d72d-40d6-ad88-15411d4c348b,a8db55ca-987d-4afd-83dc-e3f5f077682a,Marist University,,,Marist University,183,Marist College,,,Live Phone/Text/Nonprobability Panel,,US,1/12/26,1/13/26,,,,2e94b8ff-d843-4ca9-b730-11dfe7a08d82,1222,rv,,rv,,1/16/26 7:45,,https://maristpoll.marist.edu/polls/u-s-foreign-policy-january-2026/,,,,,,,Donald Trump,,39,57,4
5f4589ba-d72d-40d6-ad88-15411d4c348b,a8db55ca-987d-4afd-83dc-e3f5f077682a,Marist University,,,Marist University,183,Marist College,,,Live Phone/Text/Nonprobability Panel,,US,1/12/26,1/13/26,,,,bcc08a16-a2a7-46a4-9cd1-c347d6876fe3,1408,a,,a,,1/16/26 7:45,,https://maristpoll.marist.edu/polls/u-s-foreign-policy-january-2026/,,,,,,,Donald Trump,,38,56,6
a30b98d8-2d32-49a2-a558-9ae413ae34d1,3be4d123-848b-430a-8168-689af60cefa2,CNN/SSRS,,,CNN/SSRS,844,CNN,,,Probability Panel,,US,1/9/26,1/12/26,,,,8b048574-3214-4d31-8e90-12222a1e3208,1209,a,,a,,1/16/26 7:39,,https://www.cnn.com/2026/01/16/politics/trump-economy-first-year-cnn-poll,,,,,,,Donald Trump,,39,61,1
a30b98d8-2d32-49a2-a558-9ae413ae34d1,3be4d123-848b-430a-8168-689af60cefa2,CNN/SSRS,,,CNN/SSRS,844,CNN,,,Probability Panel,,US,1/9/26,1/12/26,,,,dd627be6-4cc1-46be-ac08-c20020e986bb,968,rv,,rv,,1/16/26 7:39,,https://www.cnn.com/2026/01/16/politics/trump-economy-first-year-cnn-poll,,,,,,,Donald Trump,,40,59,1
65812b69-c8a5-4c42-8684-01c4b1a58518,72908461-a4cf-42da-9ef4-f4299cc7b9d8,Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),,,,,US,1/8/26,1/12/26,,,,93db1677-b57f-4cfd-b8e8-3d8e14c9a023,1000,rv,,rv,,1/15/26 8:17,,https://navigatorresearch.org/americans-dont-want-greenland-they-just-want-lower-costs/?emci=2f734d55-94f1-f011-8194-000d3a11f903&emdi=feee423e-fff1-f011-8194-000d3a11f903&ceid=1590570,,,,,,,Donald Trump,,42,56,2
67ad4661-7bbd-4a32-8596-1432ac585db8,8daee975-cbd6-4842-9b72-e2d55fc40db1,Zogby Analytics,,,Zogby Analytics,395,,,,IVR,,US,1/2/26,1/7/26,,,,af0fba9d-58d3-4dc0-b37f-919f151a0c0b,891,lv,,lv,,1/14/26 14:17,,https://zogbyanalytics.com/news/1232-the-zogby-poll-r-latest-likely-voter-survey-results,,,,,,,Donald Trump,,43.5,55.1,1.4
d36c01b1-62a0-4b70-89c8-6d691cce5644,daec1c64-6ced-4bd1-992a-bf7e95b32f74,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,,,,,US,1/8/26,1/12/26,,,,81c20c39-bee8-442b-8095-ce8741b66dd3,1133,rv,,rv,,1/14/26 12:01,,https://poll.qu.edu/poll-release?releaseid=3945,,,,,,,Donald Trump,,40,54,6
b36c1323-1792-4b5c-afce-53a1aeccfc2b,59ef5d62-c6ba-41a3-b2cd-24b8543e62b9,YouGov,a0d244bb-0767-423d-ac9f-154189544a48,Yahoo News,YouGov,391,YouGov,,,Nonprobability Panel,,US,1/8/26,1/12/26,,,,7bf6094a-2978-4b9c-b1fc-e15c81d5b465,1709,a,,a,,1/14/26 11:30,,https://www.yahoo.com/news/us/article/poll-only-27-of-americans-think-minneapolis-ice-shooting-was-justified-142831951.html,,,,,,,Donald Trump,,40,56,4
b36c1323-1792-4b5c-afce-53a1aeccfc2b,59ef5d62-c6ba-41a3-b2cd-24b8543e62b9,YouGov,a0d244bb-0767-423d-ac9f-154189544a48,Yahoo News,YouGov,391,YouGov,,,Nonprobability Panel,,US,1/8/26,1/12/26,,,,cdf623bf-2273-4c9d-bbb7-5200d67372fc,1149,rv,,rv,,1/14/26 11:30,,https://www.yahoo.com/news/us/article/poll-only-27-of-americans-think-minneapolis-ice-shooting-was-justified-142831951.html,,,,,,,Donald Trump,,43,56,1
fc4bf613-5824-454d-9deb-7c6713fa8002,bd24b786-354a-4dae-8616-a5a888d550e4,AP-NORC,,,AP-NORC,397,AP-NORC,,,,,US,1/8/26,1/11/26,,,,7f9c98c6-d24d-46ac-a93c-e53a91de4c0f,1203,a,,a,,1/14/26 8:57,,https://apnorc.org/projects/fewer-want-the-u-s-to-take-an-active-role-in-global-affairs/,,,,,,,Donald Trump,,40,59,
d31b74d4-6b73-4aa7-b725-662c58168f19,a6ab99b0-9d30-4a77-bbe7-03c9a3566a22,Ipsos,3dc40107-581b-4428-94a4-00d603640476,Reuters,Ipsos,154,Ipsos,,,,,US,1/12/26,1/13/26,,,,117fb4e0-6f5d-4400-8223-e3bb42c6cf3f,1217,a,,a,,1/14/26 8:17,,https://www.reuters.com/data/trumps-approval-rating-2025-01-21/,,,,,,,Donald Trump,,41,58,
818b637f-91a9-43fc-805e-e9a60f50859b,59ef5d62-c6ba-41a3-b2cd-24b8543e62b9,YouGov,146144a2-08d6-4c6b-b912-f067ed647252,Economist,YouGov,391,YouGov,,,Nonprobability Panel,,US,1/9/26,1/12/26,,,,5bd4ef8f-3138-47b4-a17c-a174ec19e34f,1602,a,,a,,1/13/26 9:30,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_qsNv5iE.pdf,,,,,,,Donald Trump,,40,54,6
818b637f-91a9-43fc-805e-e9a60f50859b,59ef5d62-c6ba-41a3-b2cd-24b8543e62b9,YouGov,146144a2-08d6-4c6b-b912-f067ed647252,Economist,YouGov,391,YouGov,,,Nonprobability Panel,,US,1/9/26,1/12/26,,,,db5e1605-e058-41cc-ac63-97736d5e6925,1437,rv,,rv,,1/13/26 9:30,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_qsNv5iE.pdf,,,,,,,Donald Trump,,44,54,3
9f415d70-832f-4570-b461-ba02e157fb69,4bc528cc-f55c-4f8b-8c90-adfe09f46c76,Morning Consult,,,Morning Consult,218,Morning Consult,,,,,US,1/9/26,1/12/26,,,,ae5ea95a-5e87-441d-bab2-85f9cb8101ef,2201,rv,,rv,,1/12/26 15:16,,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,,,,,,,Donald Trump,,44.91,52.56,2.53
8d029480-e9c0-4963-bcc7-dfa010d2ee69,b0b42ed9-f490-419e-942f-af97e2cda604,TIPP Insights,e675f835-fdcd-4e92-b5ae-fc65092da4b7,Issues & Insights,TIPP Insights,144,TIPP Insights,,,,,US,1/6/26,1/9/26,,,,ee5e62ec-60a8-4755-8f6e-8bac430474fc,1478,a,,a,,1/12/26 8:32,,https://tippinsights.com/with-america-divided-can-trump-boost-his-approval-ratings-with-an-improving-economy-i-i-tipp-poll/,,,,,,,Donald Trump,,40,51,9
337e794b-3bf1-4de9-817b-b8abc4a0d99c,8e60f0a1-fca9-4c1b-9f94-84e1f57c4dc9,Trafalgar Group/InsiderAdvantage,,,Trafalgar Group/InsiderAdvantage,671,Trafalgar Group/InsiderAdvantage,,,,,US,12/3/25,12/4/25,,,,d6989cae-ea13-4210-910f-c4c88cb55ed8,1000,lv,,lv,,1/12/26 8:29,,https://insideradvantage.com/opinion-insideradvantage-trafalgar-joint-survey-results-reinforce-breitbart-article-when-search-algorithms-suppress-conservative-oriented-news-sites-the-impact-on-public-opinion-is-staggering/,,,,,,,Donald Trump,,44,48.6,7.4
f9c8750f-1daa-45da-894a-5825ab3ea969,ae31ea8f-0d54-476d-ab98-61b258a0a986,RMG Research,62ca8b2a-418d-46f9-8c64-1f4a14ba3a80,Napolitan News Service,RMG Research,555,RMG Research,,,,,US,1/5/26,1/8/26,,,,87342cf0-adbe-4943-aab1-ea814166b666,2000,rv,,rv,,1/9/26 12:49,,https://napolitannews.org/assets/pdfs/696108a92ad5b-gcm26-0107-toplines-trump-job-approval.pdf,,,,,,,Donald Trump,,47,51,1
cd2778c8-6d80-4b3e-b771-c56e9bb1b49e,59ef5d62-c6ba-41a3-b2cd-24b8543e62b9,YouGov,ca805caf-4575-43dd-b894-c0de3467b2fb,CBS News,YouGov,391,YouGov,,,Nonprobability Panel,,US,1/5/26,1/7/26,,,,b5e54250-0eba-4eed-b941-856748bc464e,2317,a,,a,,1/8/26 8:29,,https://www.cbsnews.com/news/u-s-actions-venezuela-opinion-poll/,,,,,,,Donald Trump,,41,59,
99ffa1fa-b477-41c4-8416-2e23d37e6f5d,59ef5d62-c6ba-41a3-b2cd-24b8543e62b9,YouGov,146144a2-08d6-4c6b-b912-f067ed647252,Economist,YouGov,391,YouGov,,,,,US,1/2/26,1/5/26,,,,16157f51-961b-439a-9158-1240d0056034,1551,a,,a,,1/6/26 9:23,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_aY8mpiN.pdf,,,,,,,Donald Trump,,39,56,4
99ffa1fa-b477-41c4-8416-2e23d37e6f5d,59ef5d62-c6ba-41a3-b2cd-24b8543e62b9,YouGov,146144a2-08d6-4c6b-b912-f067ed647252,Economist,YouGov,391,YouGov,,,,,US,1/2/26,1/5/26,,,,947a786f-097f-4e20-a693-72a5b752b3a9,1389,rv,,rv,,1/6/26 9:23,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_aY8mpiN.pdf,,,,,,,Donald Trump,,43,55,2
16189071-b5ae-4f1a-91b1-651f896b380d,4bc528cc-f55c-4f8b-8c90-adfe09f46c76,Morning Consult,,,Morning Consult,218,Morning Consult,,,,,US,1/2/26,1/4/26,,,,2b5b7628-016e-45ac-bb16-661ed59bd791,2201,rv,,rv,,1/6/26 8:08,,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,,,,,,,Donald Trump,,46.42,51.21,2.37
ea752222-bc84-43db-92f6-2cd5e3d00a86,a6ab99b0-9d30-4a77-bbe7-03c9a3566a22,Ipsos,3dc40107-581b-4428-94a4-00d603640476,Reuters,Ipsos,154,Ipsos,,,,,US,1/4/26,1/5/26,,,,76f18e07-6e29-40cc-93e2-be3fe9178082,1248,a,,a,,1/5/26 13:50,,https://www.reuters.com/data/trumps-approval-rating-2025-01-21/,,,,,,,Donald Trump,,42,56,
bbe26cdd-1af5-4703-a09e-2eeea96f5dd3,4bc528cc-f55c-4f8b-8c90-adfe09f46c76,Morning Consult,,,Morning Consult,218,Morning Consult,,,,,US,12/29/25,1/4/26,,,,33c5c869-f99d-4af3-95b1-f73eced83a49,,a,,a,,1/5/26 13:09,,https://pro.morningconsult.com/trackers/global-leader-approval,,,,,,,Donald Trump,,42.8,51,6.3
41b0da9b-ee58-4cd3-b3e4-3f5d1c5376b4,530091d3-1f98-43b8-8b9f-4a2bff415234,The Bullfinch Group,74a1ac91-ee09-403c-9d07-a10f6437ae7f,Independent Center,The Bullfinch Group,692,The Bullfinch Group,,,,,US,12/30/25,1/1/26,,,,76bd6e7b-1f38-4ac2-a18a-af1e7f35c46e,1200,a,,a,,1/2/26 12:26,,https://independentcentervoice.com/insights/2026-tune-in-as-america-approaches-its-250th-voters-declare-the-status-quo-broken-and-demand-new-options,,,,,,,Donald Trump,,38,58,4
41b0da9b-ee58-4cd3-b3e4-3f5d1c5376b4,530091d3-1f98-43b8-8b9f-4a2bff415234,The Bullfinch Group,74a1ac91-ee09-403c-9d07-a10f6437ae7f,Independent Center,The Bullfinch Group,692,The Bullfinch Group,,,,,US,12/30/25,1/1/26,,,,ee41f388-8184-4fc1-a27a-bd029753561a,1000,rv,,rv,,1/2/26 12:26,,https://independentcentervoice.com/insights/2026-tune-in-as-america-approaches-its-250th-voters-declare-the-status-quo-broken-and-demand-new-options,,,,,,,Donald Trump,,40,57,3
1b608242-0c22-472a-b747-19b45349d924,2df67459-2691-479a-8c87-f98549fe2429,J.L. Partners,c3aee16d-168b-4940-9cd9-e599de894f92,DailyMail.com,J.L. Partners,619,J.L. Partners,,,,,US,12/20/25,12/21/25,,,,e28f98ad-524c-4a7c-81e3-ca6f2409ecc3,1000,rv,,rv,,12/31/25 9:04,,https://www.dailymail.co.uk/news/article-15420375/amp/donald-trump-polling-affordability-crisis.html,,,,,,,Donald Trump,,43.36,46.78,9.86
ca139033-2979-4be8-ac0c-a2386296a18d,312f97da-ebc5-446e-8856-cdded6ea1251,Big Data Poll,b519a86f-dbb8-46a2-8215-6abb6f6f389d,Public Polling Project,Big Data Poll,251,Big Data Poll,,,Live Phone/Text-to-Web/Nonprobability Panel,,US,12/26/25,12/28/25,,,,5d329b6d-38fa-41ee-914b-2173fa26b689,3412,lv,,lv,,12/30/25 22:49,,https://www.bigdatapoll.com/blog/trump-improves-democrats-lead-generic-ballot-in-final-poll-for-2025/,,,,,,,Donald Trump,,47.3,49.7,3
b3f71253-7984-4f44-ae26-4ad19264501a,9a75302d-c3be-4e86-ac7b-c6a6a2a52ac3,Trafalgar Group,,,Trafalgar Group,338,Trafalgar Group,,,,,US,12/26/25,12/27/25,,,,3719287e-4f11-4c9f-9785-bb2667af910e,1098,lv,,lv,,12/30/25 12:08,,https://www.thetrafalgargroup.org/news/trump-approval-1225/,,,,,,REP,Donald Trump,,50.2,44.6,5.2
d055c8d4-4660-4eed-866a-662623e1e02c,59ef5d62-c6ba-41a3-b2cd-24b8543e62b9,YouGov,146144a2-08d6-4c6b-b912-f067ed647252,Economist,YouGov,391,YouGov,,,Nonprobability Panel,,US,12/26/25,12/29/25,,,,2bd36064-937f-4fe3-b08f-4b41b4e39949,1550,a,,a,,12/30/25 11:56,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_h1aYmmb.pdf,,,,,,,Donald Trump,,39,56,5
d055c8d4-4660-4eed-866a-662623e1e02c,59ef5d62-c6ba-41a3-b2cd-24b8543e62b9,YouGov,146144a2-08d6-4c6b-b912-f067ed647252,Economist,YouGov,391,YouGov,,,Nonprobability Panel,,US,12/26/25,12/29/25,,,,77c8a5cc-eb92-46c5-8185-d08383f0bfa9,1420,rv,,rv,,12/30/25 11:56,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_h1aYmmb.pdf,,,,,,,Donald Trump,,42,55,2
ae84403d-673e-4609-9f2c-4789d0c1f1e3,5a7ec4cc-59c7-44e0-b7c0-e78c05f19438,GBAO,0df1eb05-d373-4a59-bac3-c165aa4b67dc,Third Way,GBAO,109,,,,,,US,11/19/25,11/26/25,,,,cf4581e7-c625-41b4-ac08-afedd238397d,2000,rv,,rv,,12/26/25 11:56,,https://uploads.thirdway.org/downloads/food-medicine-fuel-for-a-wave/Third-WayGBAO-National-Framing-Survey-Toplines-November-2025.pdf,,,,,,,Donald Trump,,43,56,1
656a45ba-724b-4798-bf71-bf3b87999b88,0b171deb-f2e3-42da-bb70-69a897f86d18,"Susquehanna Polling & Research, Inc.",,,"Susquehanna Polling & Research, Inc.",326,Susquehanna Polling & Research Inc.,,,,,US,12/9/25,12/17/25,,,,82d9a920-b5e5-476e-b807-12d053759742,,rv,,rv,,12/24/25 10:03,,https://www.youtube.com/watch?app=desktop&v=-DG-SOfYlo4,,,,,,,Donald Trump,,38,56,6
6f6090f8-c9b7-42c5-b515-13e7f563f45b,59ef5d62-c6ba-41a3-b2cd-24b8543e62b9,YouGov,146144a2-08d6-4c6b-b912-f067ed647252,Economist,YouGov,391,YouGov,,,Nonprobability Panel,,US,12/20/25,12/22/25,,,,2255bbed-a85b-400b-869e-a3e1533686f1,1425,rv,,rv,,12/23/25 9:21,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_s4jyXBa.pdf,,,,,,,Donald Trump,,42,56,2
6f6090f8-c9b7-42c5-b515-13e7f563f45b,59ef5d62-c6ba-41a3-b2cd-24b8543e62b9,YouGov,146144a2-08d6-4c6b-b912-f067ed647252,Economist,YouGov,391,YouGov,,,Nonprobability Panel,,US,12/20/25,12/22/25,,,,4683f34a-0b9b-4bed-826f-0c0d628aefd1,1592,a,,a,,12/23/25 9:21,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_s4jyXBa.pdf,,,,,,,Donald Trump,,39,57,4
5bb8027d-5464-4a3c-86f4-38264908149e,4bc528cc-f55c-4f8b-8c90-adfe09f46c76,Morning Consult,,,Morning Consult,218,Morning Consult,,,,,US,12/19/25,12/21/25,,,,108140c3-a80c-405c-abb7-c0b2bb415b47,2203,rv,,rv,,12/22/25 15:01,,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,,,,,,,Donald Trump,,45.23,52.28,2.49
cb330ad9-6e41-4475-8c59-08d0c7769898,0e8d5118-1108-4fcf-ac49-0859271a4597,Gallup,,,Gallup,112,Gallup,,,Live Phone,,US,12/1/25,12/15/25,,,,8b1834e0-6c10-4653-8d44-518163819c62,1016,a,,a,,12/22/25 11:29,,https://news.gallup.com/poll/700241/americans-end-year-gloomy-mood.aspx,,,,,,,Donald Trump,,36,59,5
278ceef6-842e-47ad-a04b-b4dc8aef1bec,ae3b5ee9-8be5-4f3b-b117-6abf33720e63,American Research Group,,,American Research Group,9,American Research Group,,,Live Phone,,US,12/17/25,12/20/25,,,,179fae81-a8fd-47dc-9bad-9a91e8c5694c,,rv,,rv,,12/22/25 8:50,,https://americanresearchgroup.com/economy/,,,,,,,Donald Trump,,35,62,
278ceef6-842e-47ad-a04b-b4dc8aef1bec,ae3b5ee9-8be5-4f3b-b117-6abf33720e63,American Research Group,,,American Research Group,9,American Research Group,,,Live Phone,,US,12/17/25,12/20/25,,,,6669f6a1-0903-40e0-9c78-8061690cfc59,1100,a,,a,,12/22/25 8:50,,https://americanresearchgroup.com/economy/,,,,,,,Donald Trump,,35,62,3
573967f7-ec18-48d2-9bfb-a1f749dc8390,adedfb3e-f4d9-4121-ae17-125b39b27da3,InsiderAdvantage,,,InsiderAdvantage,243,InsiderAdvantage,,,,,US,12/19/25,12/20/25,,,,caa90321-79d7-42cb-a7af-7f47f80f37c2,800,lv,,lv,,12/22/25 8:36,,https://insideradvantage.com/insideradvantage-national-survey-trump-approval-at-fifty-percent/,,,,,,,Donald Trump,,49.5,41.4,9.1
303270c6-f8fe-4c3f-89ae-4af3d523f7e7,59ef5d62-c6ba-41a3-b2cd-24b8543e62b9,YouGov,ca805caf-4575-43dd-b894-c0de3467b2fb,CBS News,YouGov,391,YouGov,,,Nonprobability Panel,,US,12/17/25,12/19/25,,,,c6009681-6788-4d38-b41f-0402251b95d1,2300,a,,a,,12/21/25 23:53,,https://www.cbsnews.com/news/opinion-poll-cost-of-living-trump/,,,,,,,Donald Trump,,41,59,
e2a0fe6d-e234-4d6d-8f30-47bcff5f6d88,6af9e17b-94e6-497a-bbe7-4cad3f67fd36,AtlasIntel,,,AtlasIntel,546,AtlasIntel,,,Nonprobability Panel,,US,12/15/25,12/19/25,,,,22c3f2c4-cb53-4e21-a1e9-6cd40fabea1f,2315,a,,a,,12/19/25 17:55,,https://www.atlasintel.org/poll/usa-national-2025-12-19,,,,,,,Donald Trump,,39.3,59.6,1.1
44b285ca-b1b0-4960-8fac-102b0a998906,ae31ea8f-0d54-476d-ab98-61b258a0a986,RMG Research,62ca8b2a-418d-46f9-8c64-1f4a14ba3a80,Napolitan News Service,RMG Research,555,RMG Research,,,,,US,12/10/25,12/18/25,,,,817e66d6-7a05-4ecc-80d3-c8666082bf4a,3000,rv,,rv,,12/19/25 9:23,,https://napolitannews.org/assets/pdfs/69455a2b6a765-gcm25-1217-toplines-trump-job-approval.pdf,,,,,,,Donald Trump,,50,49,1
56198350-3574-4b82-be10-719619d3a15f,051ba522-1b39-4264-b05f-81a45419f175,Tavern Research,03984738-4461-4b05-a3c5-e10de705b0a4,Rainey Center,Tavern Research,,,,,Nonprobability Panel,,US,12/13/25,12/13/25,,,,6d3a5f17-2a47-42c7-8a76-f62995ba55fc,1247,lv,,lv,,12/19/25 8:30,,https://www.raineycenter.org/polling/consumer-spending-trends-and-protecting-youth-online,,,,,,,Donald Trump,,43,54,3
95c1a698-1594-4185-81a9-528f05d0c885,642c8e51-c965-4a1b-b10d-1614d73cb18d,Quantus Insights,,,Quantus Insights,859,Quantus Insights,,,,,US,12/15/25,12/16/25,,,,5aa17cd1-cbf2-4eb8-aae3-b53df3e814f1,1000,rv,,rv,,12/18/25 17:35,,https://drive.google.com/file/d/14uRV2kwTVNEO4EIXGv7TCQZtmlMK0owX/view,,,,,,,Donald Trump,,44,53,
1727684e-f92b-4c75-b111-3cde6021fccf,7485e3b7-8959-43d7-985f-95417076d068,Emerson College,,,Emerson College,88,Emerson College,,,Probability Panel/Nonprobability Panel,,US,12/14/25,12/15/25,,,,73d6db9b-a381-41e2-92a2-36874379812b,1000,rv,,rv,,12/18/25 8:20,,https://emersoncollegepolling.com/december-2025-national-poll-trumps-approval-flips-since-start-of-the-year/,,,,,,,Donald Trump,,40.8,50.3,8.9
560b8a3a-e701-4709-acad-c95efcc06afa,9ab6b302-92ac-4132-97a6-c3580bd5ed77,Hart Research Associates/Public Opinion Strategies,9f34fd03-e85e-4fdb-8e1b-5530101480f0,CNBC,Hart Research Associates/Public Opinion Strategies,221,Hart Research Associates/Public Opinion Strategies,,,,,US,12/4/25,12/8/25,,,,c7a7e6f9-cf27-47eb-aa24-75c84bf7a0d7,1000,a,,a,,12/17/25 18:41,,https://fm.cnbc.com/applications/cnbc.com/resources/editorialfiles/2025/12/16/TOPLINES_250313_CNBC_AAES_Q4_2025_new.pdf,,,,,,,Donald Trump,,45,52,3
033d6aa6-8059-4ddf-a822-2d3ff65fa283,4da0e617-fda4-4c29-a2c0-1055e6af4eaf,Beacon Research/Shaw & Company Research,d380c59c-d59c-465b-90a9-cb0f2d14e4f0,Fox News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,,,Live Phone/Text-to-Web,,US,12/12/25,12/15/25,,,,294090fb-e77c-4e52-a899-56217c23e87d,1001,rv,,rv,,12/17/25 18:12,,https://www.foxnews.com/politics/fox-news-poll-prices-pinch-voters-see-trump-focused-elsewhere,,,,,,,Donald Trump,,44,56,0
